Id,Short Description,Product_link,Description,Product Name,Product Brand,Outfit Name,Outfit Description,Outfit Image,Movie/Show,Series name,Series No,Episode,Celebrity Name,Character Name,Celebrity Image,Celebrity Type,Image1,Image2,Media,Buy,Extra_description,Source,Key works,In House,In House Price,Why we Like it,Who will this suit,Region,Year ,Video,Exact Image,Exact Store,Exact Price,Exact BuyLink,Similar Image,Similar Store,Similar Price,Similar BuyLink
39864,,https://wornontv.net/23367/,Skye/Daisy (played by Chloe Bennet) on Agents of SHIELD on ABC was spotted wearing this grey and blue gingham check flannel shirt on Agents of SHIELD on episode &amp;#039;&amp;#039; (1x09) in Nov 2013. Skye/Daisy's Top is the Chatham plaid button down by Penfield. ,Skye’s grey and blue gingham check flannel shirt on Agents of SHIELD,,Top,Chatham plaid button down by Penfield,https://wornontv.net/dottv/cdn2/tiles/agents-of-shield-fashion-penfield-chatham-plaid-shirt-chloe-bennett.jpg,agents-of-shield,Repairs,1,09,Chloe Bennet,Skye/Daisy,https://uploads.wornontv.net/2013/11/skyes-blue-grey-gingham-check-shirt.jpg,Mainstream,,,,,,WornOnTv,"Agents of SHIELD, Skye/Daisy, Chloe Bennet, Agents of SHIELD: Season 1 Episode 9, Penfield, ",,,,,,,,https://wornontv.net/dottv/assets/products/Penfield-Chatham-Plaid-Button-Down-23367-13488.jpg,Shopbop,$80,http://www.shopbop.com/chatham-plaid-buttondown-penfield/vp/v=1/1505377360.htm?folderID=2534374302165091%26colorId=35766,https://wornontv.net/dottv/assets/products/Checks-Mark-the-Spot-Top-23367-13489.jpg,ModCloth,$27.99,
59670,,https://wornontv.net/188710/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this grey sweatshirt and red print leggings on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x11) in Jun 2020. Alexa's Sweater is the Good Vibes Only Crop Sweatshirt by Spiritual Gangster . Alexa's Leggings is the Allover Print Leggings by Adidas . Alexa's Shoes is the Superstar Sneaker by Adidas. ,Alexa’s grey sweatshirt and red print leggings on Alexa & Katie,,Sweater,Good Vibes Only Crop Sweatshirt by Spiritual Gangster,https://uploads.wornontv.net/2020/06/Spiritual-Gangster-Good-Vibes-Only-Crop-Sweatshirt-Paris-Berelc-alexa-and-katie.jpg,alexa-katie,The Girl Who Cried Yelp,3,11,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-red-printed-leggings.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Adidas, Alexa &amp; Katie: Season 3 Episode 11, Spiritual Gangster, ",,,,,,,,https://wornontv.net/dottv/assets/products/leggings-188710-1058471592272156.jpg,Adidas,no longer available,,,,,
59670,,https://wornontv.net/188710/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this grey sweatshirt and red print leggings on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x11) in Jun 2020. Alexa's Sweater is the Good Vibes Only Crop Sweatshirt by Spiritual Gangster . Alexa's Leggings is the Allover Print Leggings by Adidas . Alexa's Shoes is the Superstar Sneaker by Adidas. ,Alexa’s grey sweatshirt and red print leggings on Alexa & Katie,,Leggings,Allover Print Leggings by Adidas,https://uploads.wornontv.net/2020/06/adidas-all-over-print-leggings-Paris-Berelc-alexa-and-katie.jpg,alexa-katie,The Girl Who Cried Yelp,3,11,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-red-printed-leggings.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Adidas, Alexa &amp; Katie: Season 3 Episode 11, Spiritual Gangster, ",,,,,,,,https://wornontv.net/dottv/assets/products/leggings-188710-1058471592272156.jpg,Adidas,no longer available,,,,,
59670,,https://wornontv.net/188710/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this grey sweatshirt and red print leggings on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x11) in Jun 2020. Alexa's Sweater is the Good Vibes Only Crop Sweatshirt by Spiritual Gangster . Alexa's Leggings is the Allover Print Leggings by Adidas . Alexa's Shoes is the Superstar Sneaker by Adidas. ,Alexa’s grey sweatshirt and red print leggings on Alexa & Katie,,Shoes,Superstar Sneaker by Adidas,https://uploads.wornontv.net/2020/06/adidas-Superstar-Sneaker-Paris-Berelc-alexa-and-katie.jpg,alexa-katie,The Girl Who Cried Yelp,3,11,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-red-printed-leggings.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Adidas, Alexa &amp; Katie: Season 3 Episode 11, Spiritual Gangster, ",,,,,,,,https://wornontv.net/dottv/assets/products/leggings-188710-1058471592272156.jpg,Adidas,no longer available,,,,,
68276,,https://wornontv.net/167807/,Katie Cooper (played by Isabel May) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white sil vous plait ringer tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x08) in Jan 2020. Katie's Top is the Sil Vous Plait Print Tee by Forever 21. ,Katie’s white sil vous plait ringer tee on Alexa & Katie,,Top,Sil Vous Plait Print Tee by Forever 21,https://uploads.wornontv.net/2020/01/Forever-21-Sil-Vous-Plait-Isabel-May-Alexa-and-Katie.jpg,alexa-katie,Panic! At The Putt-Putt,3,08,Isabel May,Katie Cooper,https://uploads.wornontv.net/2020/01/white-print-tee.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Katie Cooper, Isabel May, Alexa &amp; Katie: Season 3 Episode 8, Forever 21, ",,,,,,,,https://wornontv.net/dottv/assets/products/Sil-Vous-Plait-Print-Tee-by-Forever-21-167807-949551578029806.jpg,Forever 21,no longer available,,,,,
25895,,https://wornontv.net/167634/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white floral windowpane blouse on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x07) in Jan 2020. Hannah's Top is the Windowpane Blouse with Embroidery by Zara . Hannah's Shoes is the 1460 Pascal Rose Combat Boot by Dr. Martens. ,Hannah’s white floral windowpane blouse on Alexa & Katie,,Top,Windowpane Blouse with Embroidery by Zara,https://uploads.wornontv.net/2020/01/Zara-White-Windowpane-Blouse-with-Floral-Embroidery-Merit-Leighton-Alexa-and-Katie.jpg,alexa-katie,It's Just... Weird,3,07,Merit Leighton,Hannah,https://uploads.wornontv.net/2020/01/white-windowpane-floral-blouse.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 7, Dr Martens, Zara, ",,,,,,,,https://wornontv.net/dottv/assets/products/Windowpane-Blouse-with-Embroidery-by-Zara-167634-948531578005697.jpg,Zara,no longer available,,,,,
25895,,https://wornontv.net/167634/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white floral windowpane blouse on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x07) in Jan 2020. Hannah's Top is the Windowpane Blouse with Embroidery by Zara . Hannah's Shoes is the 1460 Pascal Rose Combat Boot by Dr. Martens. ,Hannah’s white floral windowpane blouse on Alexa & Katie,,Shoes,1460 Pascal Rose Combat Boot by Dr. Martens,https://uploads.wornontv.net/2020/01/Dr-Martens-1460-PASCAL-ROSE-Merit-Leighton-Alexa-and-Katie.jpg,alexa-katie,It's Just... Weird,3,07,Merit Leighton,Hannah,https://uploads.wornontv.net/2020/01/white-windowpane-floral-blouse.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 7, Dr Martens, Zara, ",,,,,,,,https://wornontv.net/dottv/assets/products/Windowpane-Blouse-with-Embroidery-by-Zara-167634-948531578005697.jpg,Zara,no longer available,,,,,
49458,,https://wornontv.net/167507/,Katie Cooper (played by Isabel May) on Alexa &amp;amp; Katie on Netflix was spotted wearing this gray stripe sleeve sweatshirt on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x06) in Jun 2020. Katie's Sweater is the Gray Striped Sweatshirt by Forever 21. ,Katie’s gray stripe sleeve sweatshirt on Alexa & Katie,,Sweater,Gray Striped Sweatshirt by Forever 21,https://uploads.wornontv.net/2020/01/Forever-21-Gray-Striped-Sweatshirt-Katie-Alexa-and-Katie.jpg,alexa-katie,Writer-Director-Nervous Wreck,3,06,Isabel May,Katie Cooper,https://uploads.wornontv.net/2020/01/katie-gray-sleeve-stripe-sweatshirt.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Katie Cooper, Isabel May, Alexa &amp; Katie: Season 3 Episode 6, Forever 21, ",,,,,,,,https://wornontv.net/dottv/assets/products/Gray-Striped-Sweatshirt-by-Forever-21-167507-947611577939837.jpg,Forever 21,no longer available,,,,,
45778,,https://wornontv.net/167287/,Gwenny (played by Kerri Medders) on Alexa &amp;amp; Katie on Netflix was spotted wearing this blue gingham check jumpsuit on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x01) in Dec 2019. Gwenny's Jumpsuit is the Gingham High Neck Cotton Poplin Jumpsuit by J. Crew. ,Gwenny’s blue gingham check jumpsuit on Alexa & Katie,,Jumpsuit,Gingham High Neck Cotton Poplin Jumpsuit by J. Crew,https://uploads.wornontv.net/2019/12/J-Crew-Gingham-High-Neck-Cotton-Poplin-Jumpsuit-Kerri-Medders-Alexa-and-Katie.jpg,alexa-katie,1st Day of Junior Year,3,01,Kerri Medders,Gwenny,https://uploads.wornontv.net/2019/12/blue-gingham-check-high-neck-jumpsuit.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Gwenny, Kerri Medders, Alexa &amp; Katie: Season 3 Episode 1, J. Crew, ",,,,,,,,https://wornontv.net/dottv/assets/products/High-Neck-Gingham-Jumpsuit-167287-946561577841516.jpg,Rent the Runway,$30 (rental),,,,,
61326,,https://wornontv.net/188715/,Katie Cooper (played by Isabel May) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white confetti distressed sweater on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x12) in Jun 2020. Katie's Sweater is the Cozy Cute Confetti Knit Sweater by Windsor. ,Katie’s white confetti distressed sweater on Alexa & Katie,,Sweater,Cozy Cute Confetti Knit Sweater by Windsor,https://uploads.wornontv.net/2020/06/Windsor-COZY-CUTE-CONFETTI-KNIT-SWEATER-Katie-Alexa-and-Katie.jpg,alexa-katie,Choose Your Own Adventure,3,12,Isabel May,Katie Cooper,https://uploads.wornontv.net/2020/06/Katie-white-confetti-distressed-sweater.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Katie Cooper, Isabel May, Alexa &amp; Katie: Season 3 Episode 12, Windsor, ",,,,,,,,https://wornontv.net/dottv/assets/products/COZY-CUTE-CONFETTI-KNIT-SWEATER-188715-1058491592275092.jpg,Windsor,$39,,,,,
75013,,https://wornontv.net/167302/,Jennifer Cooper (played by Jolie Jenkins) on Alexa &amp;amp; Katie on Netflix was spotted wearing this floral smocked top on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x01) in Dec 2019. Jennifer's Top is the room floral-print mock-neck button-front 3/4-sleeve top by Ba&amp;amp;sh. ,Jennifer’s floral smocked top on Alexa & Katie,,Top,room floral-print mock-neck button-front 3/4-sleeve top by Ba&sh,https://uploads.wornontv.net/2019/12/baSH-room-floral-print-mock-neck-button-front-tOP-Jolie-Jenkins-Alexa-and-Katie.jpg,alexa-katie,1st Day of Junior Year,3,01,Jolie Jenkins,Jennifer Cooper,https://uploads.wornontv.net/2019/12/jennifer-floral-print-pleated-smocked-neck-blouse.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Jennifer Cooper, Jolie Jenkins, Alexa &amp; Katie: Season 3 Episode 1, BA&amp;SH, ",,,,,,,,https://wornontv.net/dottv/assets/products/room floral-print mock-neck button-front  top-167302-946541577841436.jpg,Neiman Marcus,no longer available,https://www.neimanmarcus.com/p/ba-sh-room-floral-print-mock-neck-button-front-3-4-sleeve-top-prod219350111,,,,
57484,,https://wornontv.net/167545/,Katie Cooper (played by Isabel May) on Alexa &amp;amp; Katie on Netflix was spotted wearing this stripe sweater with bell sleeves on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x06) in Jan 2020. Katie's Sweater is the Petite skinny crew neck sweater with flared sleeve in stripe by ASOS. ,Katie’s stripe sweater with bell sleeves on Alexa & Katie,,Sweater,Petite skinny crew neck sweater with flared sleeve in stripe by ASOS,https://uploads.wornontv.net/2020/01/ASOS-Petite-skinny-crew-neck-sweater-with-flared-sleeve-in-stripe-Isabel-May-Alexa-and-Katie.jpg,alexa-katie,Writer-Director-Nervous Wreck,3,06,Isabel May,Katie Cooper,https://uploads.wornontv.net/2020/01/stripe-bell-sleeve-sweater.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Katie Cooper, Isabel May, Alexa &amp; Katie: Season 3 Episode 6, ASOS, ",,,,,,,,https://wornontv.net/dottv/assets/products/ASOS DESIGN Petite skinny crew neck sweater with flared sleeve in stripe   ASOS-167545-947911577944942.jpg,Asos,$38,3;url=https://shopstyle.evyy.net/c/57486/755404/10982?u=https://www.asos.com/us/asos-petite/asos-design-petite-skinny-crew-neck-sweater-with-flared-sleeve-in-stripe/prd/11065817,,,,
16631,,https://wornontv.net/167359/,Lori Mendoza (played by Tiffani Thiessen) on Alexa &amp;amp; Katie on Netflix was spotted wearing this puff sleeve tee and skirt on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x02) in Jan 2020. Lori's Top is the Twisted Puff Sleeve Tee by Halogen . Lori's Skirt is the Denton High Waist Denim Skirt by Veronica Beard. ,Lori’s puff sleeve tee and skirt on Alexa & Katie,,Top,Twisted Puff Sleeve Tee by Halogen,https://uploads.wornontv.net/2019/12/Halogen-Twisted-Puff-Sleeve-Tee-Tiffani-Thiessen-Alexa-and-Katie.jpg,alexa-katie,Stupid Binder,3,02,Tiffani Thiessen,Lori Mendoza,https://uploads.wornontv.net/2019/12/denim-tie-midi-skirt.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Lori Mendoza, Tiffani Thiessen, Alexa &amp; Katie: Season 3 Episode 2, Halogen, Veronica Beard, ",,,,,,,,https://wornontv.net/dottv/assets/products/Halogen---Twisted-Puff-Sleeve-Tee--Regular--amp--Petite----Nordstrom-167359-946891577853214.jpg,Nordstrom,no longer available,https://shop.nordstrom.com/s/halogen-twisted-puff-sleeve-tee-regular-petite/5172596/lite,https://wornontv.net/dottv/assets/products/Short-Puff-Sleeve-Tee-167359-946911577853339.jpg,Express,$29.90,
16631,,https://wornontv.net/167359/,Lori Mendoza (played by Tiffani Thiessen) on Alexa &amp;amp; Katie on Netflix was spotted wearing this puff sleeve tee and skirt on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x02) in Jan 2020. Lori's Top is the Twisted Puff Sleeve Tee by Halogen . Lori's Skirt is the Denton High Waist Denim Skirt by Veronica Beard. ,Lori’s puff sleeve tee and skirt on Alexa & Katie,,Skirt,Denton High Waist Denim Skirt by Veronica Beard,https://uploads.wornontv.net/2019/12/Veronica-Beard-Denton-High-Waist-Denim-Skirt-Tiffani-Thiessen-Alexa-and-Katie.jpg,alexa-katie,Stupid Binder,3,02,Tiffani Thiessen,Lori Mendoza,https://uploads.wornontv.net/2019/12/denim-tie-midi-skirt.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Lori Mendoza, Tiffani Thiessen, Alexa &amp; Katie: Season 3 Episode 2, Halogen, Veronica Beard, ",,,,,,,,https://wornontv.net/dottv/assets/products/Halogen---Twisted-Puff-Sleeve-Tee--Regular--amp--Petite----Nordstrom-167359-946891577853214.jpg,Nordstrom,no longer available,https://shop.nordstrom.com/s/halogen-twisted-puff-sleeve-tee-regular-petite/5172596/lite,https://wornontv.net/dottv/assets/products/Short-Puff-Sleeve-Tee-167359-946911577853339.jpg,Express,$29.90,
37495,,https://wornontv.net/167625/,Lori Mendoza (played by Tiffani Thiessen) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white puff sleeve top on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x07) in Jan 2020. Lori's Top is the Karlie Puff-Sleeve Tee by A.L.C.. ,Lori’s white puff sleeve top on Alexa & Katie,,Top,Karlie Puff-Sleeve Tee by A.L.C.,https://uploads.wornontv.net/2020/01/ALC-Karlie-Puff-Sleeve-Tee-Tiffani-Thiessen-alexa-and-katie.jpg,alexa-katie,It's Just... Weird,3,07,Tiffani Thiessen,Lori Mendoza,https://uploads.wornontv.net/2020/01/white-puff-sleeve-tee.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Lori Mendoza, Tiffani Thiessen, ALC, Alexa &amp; Katie: Season 3 Episode 7, ",,,,,,,,https://wornontv.net/dottv/assets/products/A-L-C--Karlie-Puff-Sleeve-Crewneck-Tee-167625-948521578005455.jpg,Neiman Marcus,$150,https://www.neimanmarcus.com/p/a-l-c-karlie-puff-sleeve-crewneck-tee-prod217220151,,,,
43381,,https://wornontv.net/167421/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this stripe ribbed dress on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x03) in Jan 2020. Alexa's Dress is the Ribbed Dress by H&amp;amp;M. ,Alexa’s stripe ribbed dress on Alexa & Katie,,Dress,Ribbed Dress by H&M,https://uploads.wornontv.net/2020/01/HM-Ribbed-Dress-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,Always Something There to Remind Me,3,03,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/white-and-blue-stripe-ribbed-midi-dress.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 3, H&amp;M, ",,,,,,,,https://wornontv.net/dottv/assets/products/Ribbed-Dress-167421-947201577861976.jpg,H&M,$34.99,https://www2.hm.com/en_us/productpage.0758815001.html,,,,
13438,,https://wornontv.net/167628/,Katie Cooper (played by Isabel May) on Alexa &amp;amp; Katie on Netflix was spotted wearing this gold necklace on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x07) in Jan 2020. Katie's Necklace is the Chloe Mini Necklace by Gorjana. ,Katie’s gold necklace on Alexa & Katie,,Necklace,Chloe Mini Necklace by Gorjana,https://uploads.wornontv.net/2020/01/GORJANA-Chloe-Mini-Strand-Necklace-Isabel-May-Alexa-and-Katie.jpg,alexa-katie,It's Just... Weird,3,07,Isabel May,Katie Cooper,https://uploads.wornontv.net/2020/01/gold-necklace.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Katie Cooper, Isabel May, Alexa &amp; Katie: Season 3 Episode 7, Gorjana, ",,,,,,,,https://wornontv.net/dottv/assets/products/Gorjana-Chloe-Mini-Necklace-167628-948511578005361.jpg,Shopbop,$55,https://www.shopbop.com/chloe-mini-necklace-gorjana/vp/v=1/1563106502.htm,,,,
77990,,https://wornontv.net/188812/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this navy slit dress on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x16) in Jun 2020. Alexa's Dress is the Nebraska Linen Dress by Reformation . Alexa's Shoes is the Slide On Sandals by Vans . Alexa's Necklace is the Everything's Gonna Be Okay by PinkyRingJewelry at Etsy. ,Alexa’s navy slit dress on Alexa & Katie,,Dress,Nebraska Linen Dress by Reformation,https://uploads.wornontv.net/2020/06/The-Reformation-Nebraska-Dress-danube-Alexa-and-Katie.jpg,alexa-katie,This Feels Right,3,16,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-navy-strap-dress.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 16, Etsy, Reformation, Vans, ",,,,,,,,https://wornontv.net/dottv/assets/products/Everything-5C-27s-Gonna-Be-Okay-by-PinkyRingJewelry-at-Etsy-188812-1059361592367287.jpg,Etsy,$130,3;url=https://www.awin1.com/cread.php?awinmid=6220,https://wornontv.net/dottv/assets/products/Nebraska-Linen-Dress-188812-1059031592351961.jpg,Nordstrom,$218,https://shop.nordstrom.com/s/reformation-nebraska-linen-dress/5275911
77990,,https://wornontv.net/188812/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this navy slit dress on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x16) in Jun 2020. Alexa's Dress is the Nebraska Linen Dress by Reformation . Alexa's Shoes is the Slide On Sandals by Vans . Alexa's Necklace is the Everything's Gonna Be Okay by PinkyRingJewelry at Etsy. ,Alexa’s navy slit dress on Alexa & Katie,,Shoes,Slide On Sandals by Vans,https://uploads.wornontv.net/2020/06/Vans-SLIDE-ON-checkerboard-sandals-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,This Feels Right,3,16,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-navy-strap-dress.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 16, Etsy, Reformation, Vans, ",,,,,,,,https://wornontv.net/dottv/assets/products/Everything-5C-27s-Gonna-Be-Okay-by-PinkyRingJewelry-at-Etsy-188812-1059361592367287.jpg,Etsy,$130,3;url=https://www.awin1.com/cread.php?awinmid=6220,https://wornontv.net/dottv/assets/products/Nebraska-Linen-Dress-188812-1059031592351961.jpg,Nordstrom,$218,https://shop.nordstrom.com/s/reformation-nebraska-linen-dress/5275911
77990,,https://wornontv.net/188812/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this navy slit dress on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x16) in Jun 2020. Alexa's Dress is the Nebraska Linen Dress by Reformation . Alexa's Shoes is the Slide On Sandals by Vans . Alexa's Necklace is the Everything's Gonna Be Okay by PinkyRingJewelry at Etsy. ,Alexa’s navy slit dress on Alexa & Katie,,Necklace,Everything's Gonna Be Okay by PinkyRingJewelry at Etsy,https://uploads.wornontv.net/2020/06/Everythings-Gonna-Be-OK-Cancer-research-Necklace-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,This Feels Right,3,16,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-navy-strap-dress.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 16, Etsy, Reformation, Vans, ",,,,,,,,https://wornontv.net/dottv/assets/products/Everything-5C-27s-Gonna-Be-Okay-by-PinkyRingJewelry-at-Etsy-188812-1059361592367287.jpg,Etsy,$130,3;url=https://www.awin1.com/cread.php?awinmid=6220,https://wornontv.net/dottv/assets/products/Nebraska-Linen-Dress-188812-1059031592351961.jpg,Nordstrom,$218,https://shop.nordstrom.com/s/reformation-nebraska-linen-dress/5275911
27235,,https://wornontv.net/167554/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this navy heart sweater on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x06) in Jan 2020. Hannah's Sweater is the Heart Printed Jumper by Oasis at ASOS . Hannah's Shoes is the 1461 Sequin Hearts Shoes by Dr Martens. ,Hannah’s navy heart sweater on Alexa & Katie,,Sweater,Heart Printed Jumper by Oasis at ASOS,https://uploads.wornontv.net/2020/01/Oasis-Heart-Printed-Jumper-Merit-Leighton-Alexa-and-Kattie.jpg,alexa-katie,Writer-Director-Nervous Wreck,3,06,Merit Leighton,Hannah,https://uploads.wornontv.net/2020/01/navy-and-pink-heart-sweater.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 6, Dr Martens, Oasis, ",,,,,,,,https://wornontv.net/dottv/assets/products/Dr--Martens-1461-Sequin-Hearts-Women-5C-27s-Leather-Oxfords-167554-947971577945951.jpg,Walmart,$134.95,,,,,
27235,,https://wornontv.net/167554/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this navy heart sweater on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x06) in Jan 2020. Hannah's Sweater is the Heart Printed Jumper by Oasis at ASOS . Hannah's Shoes is the 1461 Sequin Hearts Shoes by Dr Martens. ,Hannah’s navy heart sweater on Alexa & Katie,,Shoes,1461 Sequin Hearts Shoes by Dr Martens,https://uploads.wornontv.net/2020/01/Dr-Martens-1461-SEQUIN-HEARTS-DR-MARTENS-VINTAGE-HEART-SHOES-Merit-Leighton-Alexa-and-Katie.jpg,alexa-katie,Writer-Director-Nervous Wreck,3,06,Merit Leighton,Hannah,https://uploads.wornontv.net/2020/01/navy-and-pink-heart-sweater.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 6, Dr Martens, Oasis, ",,,,,,,,https://wornontv.net/dottv/assets/products/Dr--Martens-1461-Sequin-Hearts-Women-5C-27s-Leather-Oxfords-167554-947971577945951.jpg,Walmart,$134.95,,,,,
55419,,https://wornontv.net/167541/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white tsunami wave print tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x06) in Jan 2020. Alexa's Top is the Wave Tee by Future State . Alexa's Apron is the Paint + Petals Apron by Bridgette Thornton. ,Alexa’s white tsunami wave print tee on Alexa & Katie,,Top,Wave Tee by Future State,https://uploads.wornontv.net/2020/01/Urban-Outfitters-Future-State-Wave-Tee-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,Writer-Director-Nervous Wreck,3,06,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/white-floral-apron.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 6, Bridgette Thornton, Future State, ",,,,,,,,https://wornontv.net/dottv/assets/products/Wave-Tee-by-Future-State-167541-947881577944637.jpg,Urban Outfitters,no longer available,https://www.urbanoutfitters.com/shop/future-state-doodles-zip-up-sweatshirt?inventoryCountry=US%26color=010%26size=L%26utm_kxconfid=v3sc2kde4,https://wornontv.net/dottv/assets/products/Wave-Tee-by-Future-State-167541-947881577944637.jpg,Urban Outfitters,no longer available,https://www.urbanoutfitters.com/shop/future-state-doodles-zip-up-sweatshirt?inventoryCountry=US%26color=010%26size=L%26utm_kxconfid=v3sc2kde4
